FID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,DECADE,SIZE_HA,CAUSE,PROTZONE,FIRE_TYPE,MORE_INFO,CFS_REF_ID,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,ECODISTRIC,ECOREGION,ECOZONE,CFS_ECOZ,SRC_AGY2 
371283,NT,ZF023-17, ,63.887999999999998,-113.753000000000000,2017,7,13,2017-07-13 00:00:00,,2017-10-03 00:00:00,2010-2019,6184.000000000000000,L,Monitored, , ,NT-2017-ZF023-17, , ,2018-06-15 00:00:00,258,68,5,5a,NT
375407,YT,2004DA032, ,65.720555599999997,-136.604444400000010,2004,7,26,2004-07-26 00:00:00,,2004-09-30 00:00:00,2000-2009,5887.000000000000000,L,Wilderness FMZ, ,ESAU HILL,YT-2004-2004DA032, , ,2016-06-16 00:00:00,866,168,11,11,YT
131276,BC,2010-C10199, ,52.803300000000000,-123.117400000000000,2010,7,27,2010-07-27 00:00:00,,,2010-2019,2990.000000000000000,L, ,Fire, ,BC-2010-2010-C10199, , ,2020-05-05 00:00:00,974,202,14,14,BC
378081,NT,SM-P02, ,60.633299999999998,-112.700000000000000,1999,5,10,1999-05-10 00:00:00,,1999-06-30 00:00:00,1990-1999,7800.000000000000000,H-PB, , ,PB,NT-1999-SM-P02, , ,2018-06-15 00:00:00,574,136,9,9,NT
249003,MB,C7, ,51.198999999999998,-98.212999999999994,1965,4,29,1965-04-29 00:00:00,,,1960-1969,11943.000000000000000,H,Intensive, , ,MB-1965-C7, , ,2008-11-12 00:00:00,723,155,9,9,MB
240928,MB,1-4-4-88, ,53.950000000000003,-96.366699999999994,1988,6,1,1988-06-01 00:00:00,1987-11-30 00:00:00,1988-08-30 00:00:00,1980-1989,14618.000000000000000,L,Intensive, , ,MB-1988-1-4-4-88, , ,2008-07-24 00:00:00,364,89,6,6a,MB
226148,SK,15DB-SCIMITAR,15DB-SCIMITAR,55.833067000000000,-102.701417000000010,2015,6,27,2015-06-27 00:00:00,,2015-08-20 00:00:00,2010-2019,22006.486489999999000,L, ,Wildfire, ,SK-2015-15DB-SCIMITAR, , ,2020-04-03 00:00:00,353,88,6,6a,SK
180742,AB,MWF078, ,57.438183000000002,-110.260949999999990,2010,7,29,2010-07-29 00:00:00,,2010-09-07 00:00:00,2010-2019,939.299999999999950,L, ,Surface,fueltype: C3,AB-2010-MWF078, , ,2020-06-01 00:00:00,632,139,9,9,AB
116216,BC,2003-K10306, ,52.377400000000002,-120.426599999999990,2003,8,6,2003-08-06 00:00:00,,,2000-2009,1384.000000000000000,L, ,Fire, ,BC-2003-2003-K10306, , ,2020-05-05 00:00:00,987,205,14,14,BC
334815,QC,1983-4045, ,51.822839999999999,-67.446169999999995,1983,6,23,1983-06-23 00:00:00,,1983-07-07 00:00:00,1980-1989,1900.000000000000000,L,Nordique, , ,QC-1983-4045, , ,2018-05-18 00:00:00,432,101,6,6b,QC
204820,SK,14SR-FOURTH,14SR-FOURTH,59.286332999999999,-106.361667000000000,2014,6,28,2014-06-28 00:00:00,,2014-07-16 00:00:00,2010-2019,1700.500000000000000,L, ,Wildfire, ,SK-2014-14SR-FOURTH, , ,2020-04-03 00:00:00,263,69,5,5a,SK
158124,AB,DW4-004-61,DW4004,54.233899999999998,-114.772400000000000,1961,0,0,,,,1960-1969,2851.937079700000100,U, , , ,AB-1961-DW4-004-61,chk year, ,2020-06-01 00:00:00,616,139,9,9,AB
255530,MB,112518, ,55.277066699999999,-93.557901700000002,2003,0,0,,,,2000-2009,8377.113999999999600,U, , , ,MB-2003-112518,used firepoly centroid for MB 2000-2004, ,,360,89,6,6a,MB
243186,MB,5-2-43-84, ,52.644900000000000,-95.598699999999994,1984,7,27,1984-07-27 00:00:00,1984-09-06 00:00:00,1984-10-15 00:00:00,1980-1989,6536.199999999999800,L,Intensive, , ,MB-1984-5-2-43-84, , ,2008-07-24 00:00:00,373,90,6,6a,MB
376068,YT,1955MA049, ,63.666111000000001,-136.201944000000000,1955,7,24,1955-07-24 00:00:00,,,1950-1959,898.669999999999960,L, , , ,YT-1955-1955MA049, , ,2016-06-16 00:00:00,898,176,12,12,YT
372076,NT,ZF120-14, ,62.105665999999999,-112.988665999999990,2014,8,1,2014-08-01 00:00:00,,2014-09-09 00:00:00,2010-2019,2468.400000000000100,L,Sustained Action, , ,NT-2014-ZF120-14, , ,2018-06-15 00:00:00,260,69,5,5a,NT
55057,BC,1980-G90035, ,58.753000000000000,-122.367999999999990,1980,5,10,1980-05-10 00:00:00,,,1980-1989,1231.000000000000000,L, ,Fire, ,BC-1980-1980-G90035, , ,2020-05-05 00:00:00,244,64,4,4,BC
194975,AB,W03043, ,59.851599999999998,-117.524400000000000,2000,6,28,2000-06-28 00:00:00,,2000-07-18 00:00:00,2000-2009,2146.800000000000200,L, ,Surface,fueltype: C2,AB-2000-W03043, , ,2020-06-01 00:00:00,251,65,4,4,AB
372969,NT,CR-019, ,60.629300000000001,-106.011100000000000,1998,6,27,1998-06-27 00:00:00,,1998-09-08 00:00:00,1990-1999,10240.000000000000000,L,Monitored, , ,NT-1998-CR-019, , ,2018-06-15 00:00:00,273,71,5,5a,NT
245899,MB,NE-01-192-94, ,55.549999999999997,-95.799999999999997,1994,7,26,1994-07-26 00:00:00,,1994-09-14 00:00:00,1990-1999,2253.000000000000000,L,Intensive, , ,MB-1994-NE-01-192-94, , ,2008-07-24 00:00:00,362,89,6,6a,MB
394709,NL,1990-626, ,53.179000000000002,-66.415000000000006,1990,7,28,1990-07-28 00:00:00,,,1990-1999,625.000000000000000,L,NA, , ,NL-1990-626, ,removed duplicate,2008-11-12 00:00:00,312,78,5,5b,NL
399947,PC-WB,2019WB13,Fire 13,59.430799999999998,-113.332300000000000,2019,7,19,2019-07-19 00:00:00,,, ,590.899999999999980,L,Monitored Response, , ,PC-WB-2019-2019WB13, , ,2020-04-22 00:00:00,243,64,4,4,PC
25241,BC,1969-G00028, ,55.963000000000001,-121.023000000000000,1969,5,8,1969-05-08 00:00:00,,,1960-1969,3952.500000000000000,H, ,Fire, ,BC-1969-1969-G00028, , ,2020-05-05 00:00:00,591,138,9,9,BC
376130,YT,1972MA006, ,64.083332999999996,-134.883332999999990,1972,7,6,1972-07-06 00:00:00,,,1970-1979,11009.900000000000000,L, , , ,YT-1972-1972MA006, , ,2016-06-16 00:00:00,898,176,12,12,YT
210725,SK,PINE1,PINE1,56.822899999999997,-108.270799999999990,1990,8,8,1990-08-08 00:00:00,,1990-10-02 00:00:00,1990-1999,4680.000000000000000,L, ,Wildfire, ,SK-1990-PINE1, , ,2020-04-03 00:00:00,351,88,6,6a,SK
199888,AB,HWF094, ,59.476900000000001,-119.081900000000000,2003,7,27,2003-07-27 00:00:00,,2003-10-15 00:00:00,2000-2009,7161.000000000000000,L, ,Ground,fueltype: C2,AB-2003-HWF094, , ,2020-06-01 00:00:00,251,65,4,4,AB
377820,NT,SS014-12, ,60.333333000000003,-118.550000000000000,2012,6,21,2012-06-21 00:00:00,,2012-09-04 00:00:00,2010-2019,2738.000000000000000,L,Monitored, , ,NT-2012-SS014-12, , ,2018-06-15 00:00:00,242,64,4,4,NT
188545,AB,EWF039, ,53.857500000000002,-116.917100000000000,2015,5,24,2015-05-24 00:00:00,,2015-08-05 00:00:00,2010-2019,678.000000000000000,H, ,Crown,fueltype: C2,AB-2015-EWF039, , ,2020-06-01 00:00:00,624,145,9,9,AB
316305,ON,RED21, ,52.814999999999998,-93.244799999999998,1996,6,11,1996-06-11 00:00:00,,,1990-1999,4722.000000000000000,L,EXT, , ,ON-1996-RED21, , ,,372,90,6,6a,ON
376471,YT,1958MA087, ,63.250000000000000,-134.330000000000010,1958,6,10,1958-06-10 00:00:00,,,1950-1959,3545.770000000000000,L, , , ,YT-1958-1958MA087, , ,2016-06-16 00:00:00,901,176,12,12,YT
130137,BC,2012-G90522, ,57.850299999999997,-123.947700000000000,2012,7,25,2012-07-25 00:00:00,,,2010-2019,2443.300000000000200,L, ,Fire, ,BC-2012-2012-G90522, , ,2020-05-05 00:00:00,934,183,12,12,BC
225154,SK,10LL-JOLLY,10LL-JOLLY,58.366698999999997,-109.250000000000000,2010,6,5,2010-06-05 00:00:00,,2010-06-27 00:00:00,2010-2019,1000.000000000000000,H, ,Wildfire, ,SK-2010-10LL-JOLLY, , ,2020-04-03 00:00:00,338,87,6,6a,SK
357465,QC,2005-762, ,48.829140000000002,-73.042349999999999,2005,7,14,2005-07-14 00:00:00,,2005-09-01 00:00:00,2000-2009,1113.000000000000000,L,Intensive, , ,QC-2005-762, , ,2018-05-18 00:00:00,415,99,6,6b,QC
376115,YT,1968MA005, ,64.132917000000006,-136.145670999999990,1968,7,12,1968-07-12 00:00:00,,,1960-1969,3824.550000000000200,L, , , ,YT-1968-1968MA005, , ,2016-06-16 00:00:00,898,176,12,12,YT
315535,ON,2002-COC-28, ,52.176299999999998,-83.552000000000007,2002,7,20,2002-07-20 00:00:00,,2002-08-31 00:00:00,2000-2009,561.000000000000000,L,EXT, , ,ON-2002-COC-28, , ,2008-07-23 00:00:00,1028,217,15,15,ON
145136,AB,DF3-002-84,DF3002,58.806800000000003,-118.791500000000000,1984,4,12,1984-04-12 00:00:00,1984-04-15 00:00:00,1984-04-15 00:00:00,1980-1989,9876.600000000000400,H, ,Surface, ,AB-1984-DF3-002-84, , ,2020-06-01 00:00:00,244,64,4,4,AB
371875,NT,ZF-149, ,62.616599999999998,-117.533300000000000,1994,7,26,1994-07-26 00:00:00,,1994-10-01 00:00:00,1990-1999,313600.000000000000000,L,Monitored, , ,NT-1994-ZF-149, , ,2018-06-15 00:00:00,230,60,4,4,NT
254905,MB,NE064, ,57.049444000000001,-95.638610999999997,2017,7,21,2017-07-21 00:00:00,,2017-09-25 00:00:00,2010-2019,3882.000000000000000,L,W (Observation Zone), ,Limited Action,MB-2017-NE064, , ,2018-05-18 00:00:00,281,71,5,5a,MB
385622,YT,2006WL008, ,60.598333300000000,-126.191666700000000,2006,7,2,2006-07-02 00:00:00,,2006-09-11 00:00:00,2000-2009,12785.000000000000000,L,Wilderness FMZ, ,Beaver River (north),YT-2006-2006WL008, , ,2016-06-16 00:00:00,930,182,12,12,YT
400874,PC-WB,81WB089, ,58.516700000000000,-113.766700000000000,1981,8,23,1981-08-23 00:00:00,,1981-09-09 00:00:00,1980-1989,55040.000000000000000,L, , , ,PC-WB-1981-81WB089, , ,2008-11-13 00:00:00,578,136,9,9,PC
248994,MB,1, ,51.320999999999998,-98.266000000000005,1962,5,2,1962-05-02 00:00:00,,,1960-1969,2429.000000000000000,H,Intensive, , ,MB-1962-1, , ,2008-11-12 00:00:00,723,155,9,9,MB
375154,NT,VQ-030, ,64.966600000000000,-120.050000000000000,1998,7,17,1998-07-17 00:00:00,,1998-09-28 00:00:00,1990-1999,4500.000000000000000,L,Monitored, , ,NT-1998-VQ-030, , ,2018-06-15 00:00:00,204,52,4,4,NT
367588,NT,CR-036, ,60.200000000000003,-105.583299999999990,1989,7,30,1989-07-30 00:00:00,,1989-09-19 00:00:00,1980-1989,640.000000000000000,L, , , ,NT-1989-CR-036, , ,2018-06-15 00:00:00,273,71,5,5a,NT
341443,QC,1991-4051, ,48.931959999999997,-69.924710000000005,1991,6,17,1991-06-17 00:00:00,,1991-08-14 00:00:00,1990-1999,96400.000000000000000,L,Intensive, , ,QC-1991-4051, , ,2018-05-18 00:00:00,440,101,6,6b,QC
231266,SK,PAGATO, ,56.054000000000002,-102.426000000000000,1980,7,6,1980-07-06 00:00:00,,,1980-1989,1619.000000000000000,L,Intensive, , ,SK-1980-PAGATO, , ,,353,88,6,6a,SK
324688,QC,1974-5048, ,53.342329999999997,-71.992469999999997,1974,6,28,1974-06-28 00:00:00,,1974-07-12 00:00:00,1970-1979,890.299999999999950,H,Nordique, , ,QC-1974-5048, , ,2018-05-18 00:00:00,294,74,5,5b,QC
219866,SK,KETCHUP,KETCHUP,59.541699999999999,-109.656300000000000,1998,6,29,1998-06-29 00:00:00,,1998-08-10 00:00:00,1990-1999,10585.000000000000000,L, ,Wildfire, ,SK-1998-KETCHUP, , ,2020-04-03 00:00:00,263,69,5,5a,SK
225825,SK,WAPUS,WAPUS,56.525400710000000,-102.407065430000000,1987,6,19,1987-06-19 00:00:00,,1987-08-10 00:00:00,1980-1989,3235.690500000000200,L, ,Wildfire, ,SK-1987-WAPUS, , ,2020-04-03 00:00:00,353,88,6,6a,SK
365181,NT,1975ZF-145, ,64.966700000000003,-119.583299999999990,1975,8,9,1975-08-09 00:00:00,,,1970-1979,3891.199999999999800,L,EXT, , ,NT-1975-1975ZF-145, , ,,204,52,4,4,NT
372138,NT,ZF063-17, ,63.000666000000002,-110.302000000000010,2017,8,12,2017-08-12 00:00:00,,2017-10-03 00:00:00,2010-2019,1568.000000000000000,L,Monitored, , ,NT-2017-ZF063-17, , ,2018-06-15 00:00:00,260,69,5,5a,NT
246448,MB,NE-107-222-95, ,54.033000000000001,-95.332999999999998,1995,6,21,1995-06-21 00:00:00,1995-06-22 00:00:00,1995-08-24 00:00:00,1990-1999,8241.700000000000700,L,Intensive, , ,MB-1995-NE-107-222-95, , ,2008-07-24 00:00:00,364,89,6,6a,MB
78038,BC,1985-N20027, ,50.018000000000001,-115.595000000000000,1985,6,29,1985-06-29 00:00:00,,,1980-1989,16676.000000000000000,L, ,Fire, ,BC-1985-1985-N20027, , ,2020-05-05 00:00:00,995,206,14,14,BC
374540,NT,SS091-17, ,60.446165999999998,-107.732833000000000,2017,8,15,2017-08-15 00:00:00,,2017-09-25 00:00:00,2010-2019,2191.000000000000000,L,Monitored, , ,NT-2017-SS091-17, , ,2018-06-15 00:00:00,277,71,5,5a,NT
400807,PC-WB,2004-WB-12,French Lake Meadows,58.750300000000003,-112.924400000000010,2004,7,11,2004-07-11 00:00:00,,,2000-2009,788.000000000000000,L,EXT, , ,PC-WB-2004-WB-12, , ,2008-08-19 00:00:00,578,136,9,9,PC
376747,YT,1967BC003, ,62.954363000000001,-140.006463999999990,1967,6,17,1967-06-17 00:00:00,,,1960-1969,502.790000000000020,L, , , ,YT-1967-1967BC003, , ,2016-06-16 00:00:00,883,172,12,12,YT
375642,NT,ZF033-14, ,63.582999999999998,-117.649833000000000,2014,6,26,2014-06-26 00:00:00,,2014-08-25 00:00:00,2010-2019,14932.000000000000000,L,Monitored, , ,NT-2014-ZF033-14, , ,2018-06-15 00:00:00,227,59,4,4,NT
317243,QC,100056, ,48.965249999999997,-66.765410000000003,1959,7,15,1959-07-15 00:00:00,,,1950-1959,4817.399999999999600,H,Intensive, , ,QC-1959-100056, , ,2008-11-12 00:00:00,478,117,7,7,QC
377750,NT,SS048-15, ,61.449832999999998,-117.109666000000000,2015,6,26,2015-06-26 00:00:00,,2015-08-01 00:00:00,2010-2019,1583.119999999999900,L,Limited Action, , ,NT-2015-SS048-15, , ,2018-06-15 00:00:00,241,64,4,4,NT
210312,SK,06LL-MURZIN,06LL-MURZIN,57.805300000000003,-109.543000000000010,2006,3,6,2006-03-06 00:00:00,,2006-08-29 00:00:00,2000-2009,208540.000000000000000,L, ,Wildfire, ,SK-2006-06LL-MURZIN, , ,2020-04-03 00:00:00,340,87,6,6a,SK
210698,SK,MERVIN2,MERVIN2,56.478999999999999,-108.218000000000000,2003,7,31,2003-07-31 00:00:00,,2003-08-19 00:00:00,2000-2009,700.000000000000000,L, ,Wildfire, ,SK-2003-MERVIN2, , ,2020-04-03 00:00:00,351,88,6,6a,SK
367516,NT,CR-013, ,60.700000000000003,-107.750000000000000,2001,7,26,2001-07-26 00:00:00,,2001-08-09 00:00:00,2000-2009,20000.000000000000000,L,Monitored, , ,NT-2001-CR-013, , ,2018-06-15 00:00:00,273,71,5,5a,NT
32380,BC,1967-K01017, ,50.655000000000001,-118.503000000000000,1967,8,31,1967-08-31 00:00:00,,,1960-1969,2349.199999999999800,H, ,Fire, ,BC-1967-1967-K01017, , ,2020-05-05 00:00:00,988,205,14,14,BC
395007,NL,1990-625, ,51.936999999999998,-64.775999999999996,1990,7,27,1990-07-27 00:00:00,,,1990-1999,9064.000000000000000,L,NA, , ,NL-1990-625, ,removed duplicate,2008-11-12 00:00:00,315,78,5,5b,NL
372298,NT,HY-041, ,61.667299999999997,-116.350600000000000,1996,7,31,1996-07-31 00:00:00,,1996-09-10 00:00:00,1990-1999,3500.000000000000000,L, , ,Abandoned,NT-1996-HY-041, , ,2018-06-15 00:00:00,232,60,4,4,NT
370343,NT,1987VQ-065, ,66.090999999999994,-126.544000000000000,1987,7,16,1987-07-16 00:00:00,,,1980-1989,44420.000000000000000,L,NA, , ,NT-1987-1987VQ-065, , ,,203,52,4,4,NT
78717,BC,1985-N50114, ,50.554000000000002,-117.641000000000010,1985,7,9,1985-07-09 00:00:00,,,1980-1989,665.000000000000000,L, ,Fire, ,BC-1985-1985-N50114, , ,2020-05-05 00:00:00,990,205,14,14,BC
249766,MB,NE255, ,59.026111000000000,-97.043056000000007,2006,6,1,2006-06-01 00:00:00,,,2000-2009,7999.199999999999800,L,W (Observation Zone), ,No Action,MB-2006-NE255, , ,2009-07-06 00:00:00,272,70,5,5a,MB
256570,MB,NE267, ,54.211111000000002,-96.409443999999993,2017,8,14,2017-08-14 00:00:00,,2017-09-25 00:00:00,2010-2019,630.399999999999980,L,G (Low Priority), ,Limited Action,MB-2017-NE267, , ,2018-05-18 00:00:00,364,89,6,6a,MB
367247,NT,1981CR-005, ,60.767000000000003,-109.050000000000000,1981,6,2,1981-06-02 00:00:00,,,1980-1989,1100.000000000000000,L,NA, , ,NT-1981-1981CR-005, , ,,262,69,5,5a,NT
105142,BC,1995-R90075, ,58.750000000000000,-132.667000000000000,1995,6,11,1995-06-11 00:00:00,,,1990-1999,3625.000000000000000,L, ,Fire, ,BC-1995-1995-R90075, , ,2020-05-05 00:00:00,917,179,12,12,BC
244988,MB,NE-105-042-95, ,56.637999999999998,-101.706000000000000,1995,5,30,1995-05-30 00:00:00,1995-05-30 00:00:00,1995-07-15 00:00:00,1990-1999,1998.800000000000000,L,Intensive, , ,MB-1995-NE-105-042-95, , ,2008-07-24 00:00:00,344,88,6,6a,MB
394856,NL,2002-61502, ,52.569699000000000,-56.973082200000000,2002,0,0,,,,2000-2009,3454.108999999999900,L, , , ,NL-LAB-2002-61502,point location calculated from poly data in GIS, ,2007-10-24 00:00:00,448,104,6,6b,NL
240441,MB,1-1-34-80, ,55.540399999999998,-96.228999999999999,1980,7,5,1980-07-05 00:00:00,1980-07-07 00:00:00,1980-08-14 00:00:00,1980-1989,5451.800000000000200,L,Intensive, , ,MB-1980-1-1-34-80, , ,2008-07-24 00:00:00,362,89,6,6a,MB
372931,NT,CR-031, ,61.399999999999999,-107.833299999999990,1994,6,19,1994-06-19 00:00:00,,1994-09-13 00:00:00,1990-1999,4000.000000000000000,L,Monitored, , ,NT-1994-CR-031, , ,2018-06-15 00:00:00,273,71,5,5a,NT
378110,NT,SS111-14, ,60.847000000000001,-113.630500000000000,2014,8,1,2014-08-01 00:00:00,,2014-10-08 00:00:00,2010-2019,1704.750000000000000,L,Sustained Action, , ,NT-2014-SS111-14, , ,2018-06-15 00:00:00,574,136,9,9,NT
248401,MB,7, ,52.881000000000000,-101.514000000000000,1962,5,26,1962-05-26 00:00:00,,,1960-1969,1036.000000000000000,H,Intensive, , ,MB-1962-7, , ,2008-11-12 00:00:00,717,155,9,9,MB
325059,QC,1976-7244, ,50.600420000000000,-76.444739999999996,1976,7,6,1976-07-06 00:00:00,,1976-07-16 00:00:00,1970-1979,3642.099999999999900,L,Nordique, , ,QC-1976-7244, , ,2018-05-18 00:00:00,397,96,6,6b,QC
341081,QC,1988-4025, ,49.567450000000001,-68.970879999999994,1988,6,6,1988-06-06 00:00:00,,1988-06-24 00:00:00,1980-1989,800.000000000000000,H,Intensive, , ,QC-1988-4025, , ,2018-05-18 00:00:00,438,101,6,6b,QC
381002,YT,1992BC001, ,62.838737000000002,-140.989809000000010,1992,6,14,1992-06-14 00:00:00,,,1990-1999,5957.229999999999600,H, , , ,YT-1992-1992BC001, , ,2016-06-16 00:00:00,884,172,12,12,YT
374647,YT,1977OC007, ,67.666667000000004,-138.000000000000000,1977,8,4,1977-08-04 00:00:00,,,1970-1979,190648.299999999990000,L, , , ,YT-1977-1977OC007, , ,2016-06-16 00:00:00,862,166,11,11,YT
141726,BC,2015-C50146, ,52.215499999999999,-124.134800000000000,2015,7,8,2015-07-08 00:00:00,,,2010-2019,8089.000000000000000,H, ,Fire, ,BC-2015-2015-C50146, , ,2020-05-05 00:00:00,977,202,14,14,BC
365456,NT,1982ZF-023, ,63.250000000000000,-112.300000000000000,1982,7,8,1982-07-08 00:00:00,,,1980-1989,7500.000000000000000,L,NA, , ,NT-1982-1982ZF-023, , ,,257,68,5,5a,NT
367197,NT,64SM6, ,61.420000000000002,-105.750000000000000,1964,6,27,1964-06-27 00:00:00,,,1960-1969,4000.000000000000000,L,NA, , ,NT-1964-64SM6, , ,2008-11-12 00:00:00,267,70,5,5a,NT
210882,SK,LOVEL,LOVEL,55.091999999999999,-103.312000000000000,2002,6,25,2002-06-25 00:00:00,,2002-10-07 00:00:00,2000-2009,22000.000000000000000,L, ,Wildfire, ,SK-2002-LOVEL, , ,2020-04-03 00:00:00,353,88,6,6a,SK
367588,NT,CR-036, ,60.200000000000003,-105.583299999999990,1989,7,30,1989-07-30 00:00:00,,1989-09-19 00:00:00,1980-1989,640.000000000000000,L, , , ,NT-1989-CR-036, , ,2018-06-15 00:00:00,273,71,5,5a,NT
238814,MB,7-1-16-80, ,50.966500000000003,-99.015000000000001,1980,4,27,1980-04-27 00:00:00,1980-04-28 00:00:00,1980-05-14 00:00:00,1980-1989,4694.300000000000200,H,Intensive, , ,MB-1980-7-1-16-80, , ,2008-07-24 00:00:00,841,162,10,10,MB
20418,BC,1960-G00053, ,55.597000000000001,-121.325000000000000,1960,4,28,1960-04-28 00:00:00,,,1960-1969,621.500000000000000,H, ,Fire, ,BC-1960-1960-G00053, , ,2020-05-05 00:00:00,618,145,9,9,BC
341229,QC,1991-4093, ,49.019790000000000,-68.850840000000005,1991,6,18,1991-06-18 00:00:00,,1991-07-06 00:00:00,1990-1999,3000.000000000000000,L,Intensive, , ,QC-1991-4093, , ,2018-05-18 00:00:00,438,101,6,6b,QC
367290,NT,FR-SS-00074, ,60.323166000000001,-108.299166000000000,2010,7,24,2010-07-24 00:00:00,,2010-09-27 00:00:00,2010-2019,30705.070000000000000,L,Monitored, , ,NT-2010-FR-SS-00074, , ,2018-06-15 00:00:00,262,69,5,5a,NT
361207,NT,1971CR-033, ,61.466700000000003,-110.000000000000000,1971,7,9,1971-07-09 00:00:00,,,1970-1979,8812.799999999999300,L,Intensive, , ,NT-1971-1971CR-033, , ,,262,69,5,5a,NT
180411,AB,MWF010, ,57.323332999999998,-111.576667000000000,2011,5,15,2011-05-15 00:00:00,,2012-01-04 00:00:00,2010-2019,1474.000000000000000,H, ,Ground,fueltype: S1,AB-2011-MWF010, , ,2020-06-01 00:00:00,579,136,9,9,AB
365867,NT,1977VQ-026, ,64.583299999999994,-124.833299999999990,1977,7,16,1977-07-16 00:00:00,,,1970-1979,1245.400000000000100,U,Intensive, , ,NT-1977-1977VQ-026, , ,,225,58,4,4,NT
5273,BC,1958-R00091, ,55.567999999999998,-126.773000000000000,1958,7,5,1958-07-05 00:00:00,,,1950-1959,1035.900000000000100,L, ,Fire, ,BC-1958-1958-R00091, , ,2020-05-05 00:00:00,980,203,14,14,BC
315223,ON,SIO45, ,53.148400000000002,-89.152699999999996,1986,6,22,1986-06-22 00:00:00,,,1980-1989,1290.000000000000000,L,EXT, , ,ON-1986-SIO45, , ,,393,95,6,6a,ON
244637,MB,3-2-2-88, ,49.106900000000003,-96.264799999999994,1988,4,12,1988-04-12 00:00:00,1988-04-12 00:00:00,1988-04-30 00:00:00,1980-1989,806.500000000000000,H,Intensive, , ,MB-1988-3-2-2-88, , ,2008-07-24 00:00:00,726,155,9,9,MB
374015,NT,SM-032, ,60.534599999999998,-112.397499999999990,2004,7,13,2004-07-13 00:00:00,,2004-09-09 00:00:00,2000-2009,1126.710000000000000,L,Sustained Action, , ,NT-2004-SM-032, , ,2018-06-15 00:00:00,574,136,9,9,NT
371713,NT,1983FS-044, ,63.750000000000000,-122.167000000000000,1983,6,30,1983-06-30 00:00:00,,,1980-1989,8020.000000000000000,L,NA, , ,NT-1983-1983FS-044, , ,,219,55,4,4,NT
229810,SK,HUGHES, ,59.939000000000000,-109.861000000000000,1975,0,0,,,,1970-1979,8214.000000000000000,U,EXT, , ,SK-1975-HUGHES, , ,2008-11-12 00:00:00,263,69,5,5a,SK
314753,ON,2013-NIP51, ,53.938824900000000,-87.764098099999998,2013,7,4,2013-07-04 00:00:00,,2013-09-05 00:00:00,2010-2019,680.000000000000000,L,MON,IFR, ,ON-2013-NIP51,location not ignition - coords derived from poly, ,2014-04-17 00:00:00,1024,216,15,15,ON
162957,AB,DL4-001-68,DL4001,54.881999999999998,-112.680300000000000,1968,5,19,1968-05-19 00:00:00,,,1960-1969,30426.411417500000000,H, , , ,AB-1968-DL4-001-68, , ,2020-06-01 00:00:00,678,149,9,9,AB
377552,NT,FS027-15, ,60.815832999999998,-124.163332999999990,2015,5,26,2015-05-26 00:00:00,,2015-07-31 00:00:00,2010-2019,2031.300000000000000,L,Monitored, , ,NT-2015-FS027-15, , ,2018-06-15 00:00:00,235,62,4,4,NT
377168,NT,FS058-15, ,62.648000000000003,-123.459166000000000,2015,6,27,2015-06-27 00:00:00,,2015-07-17 00:00:00,2010-2019,2014.400000000000100,L,Monitored, , ,NT-2015-FS058-15, , ,2018-06-15 00:00:00,238,64,4,4,NT
231267,SK,SETTEE, ,55.880000000000003,-104.080000000000000,1980,6,20,1980-06-20 00:00:00,,,1980-1989,809.000000000000000,L,EXT, , ,SK-1980-SETTEE, , ,,353,88,6,6a,SK
371552,NT,ZF-047, ,64.666600000000003,-119.416600000000000,1993,7,8,1993-07-08 00:00:00,,1993-09-03 00:00:00,1990-1999,2300.000000000000000,L,Monitored, , ,NT-1993-ZF-047, , ,2018-06-15 00:00:00,227,59,4,4,NT
243384,MB,7-2-10-84, ,51.502699999999997,-99.297600000000003,1984,4,20,1984-04-20 00:00:00,1984-04-21 00:00:00,1984-04-30 00:00:00,1980-1989,1313.400000000000100,H,Intensive, , ,MB-1984-7-2-10-84, , ,2008-07-24 00:00:00,718,155,9,9,MB
240260,MB,1-3-4-85, ,55.416699999999999,-95.200000000000003,1985,8,1,1985-08-01 00:00:00,1985-08-02 00:00:00,1985-09-09 00:00:00,1980-1989,3977.000000000000000,L,Intensive, , ,MB-1985-1-3-4-85, , ,2008-07-24 00:00:00,360,89,6,6a,MB
345050,QC,1996-638, ,51.901679999999999,-76.083330000000004,1996,6,12,1996-06-12 00:00:00,,1996-07-13 00:00:00,1990-1999,19658.000000000000000,L,Nordique, , ,QC-1996-638, , ,2018-05-18 00:00:00,428,100,6,6b,QC
